5.089725814695340134e+00 2.239426364557443405e-04 1.899995340156707928e-06 1.000000000000000000e+03
5.094818086221260423e+00 2.054323078849928312e-04 1.805576332214773920e-06 1.000000000000000000e+03
5.099915452565699781e+00 1.502568381134597160e-04 1.787641693294097872e-06 1.000000000000000000e+03
5.105017918826000312e+00 2.142932504304199753e-04 1.665183591916870856e-06 1.000000000000000000e+03
5.110125490104639567e+00 9.655098933446846327e-05 1.647676060331054247e-06 1.000000000000000000e+03
5.115238171509189691e+00 1.115713784916729054e-04 1.720031614101005670e-06 1.000000000000000000e+03
5.120355968152360049e+00 2.891200400111675257e-04 1.812604354483908583e-06 1.000000000000000000e+03
5.125478885151910191e+00 2.021120917376781421e-04 1.904939294729012025e-06 1.000000000000000000e+03
5.130606927630780412e+00 1.524496263860301523e-04 1.653996308849565061e-06 1.000000000000000000e+03
5.135740100717000267e+00 1.141878853205420926e-04 1.563731355649375565e-06 1.000000000000000000e+03
5.140878409543740091e+00 2.479544878783950776e-05 1.711878845572255346e-06 1.000000000000000000e+03
5.146021859249310104e+00 2.919870733808975987e-05 1.511926269150206660e-06 1.000000000000000000e+03
5.151170454977189728e+00 4.566316512901716953e-05 1.567327927165233249e-06 1.000000000000000000e+03
5.156324201875939650e+00 1.250231411181672401e-04 1.573174139578034266e-06 1.000000000000000000e+03
5.161483105099310187e+00 1.480595310954433666e-04 1.761571986504361767e-06 1.000000000000000000e+03
5.166647169806229734e+00 1.930321528314842753e-04 1.823468835627885531e-06 1.000000000000000000e+03
5.171816401160749699e+00 7.070772962851140306e-05 1.796803559444455117e-06 1.000000000000000000e+03
5.176990804332089802e+00 2.123768407710186846e-04 1.643804280902919867e-06 1.000000000000000000e+03
5.182170384494679816e+00 2.632365224377186544e-04 1.910733986869552183e-06 1.000000000000000000e+03
5.187355146828079633e+00 1.797406769821817765e-04 1.500535917965621822e-06 1.000000000000000000e+03
5.192545096517050318e+00 1.704181329872741135e-04 1.773572031749224916e-06 1.000000000000000000e+03
5.197740238751560327e+00 1.942880218015283702e-05 1.589782148709398400e-06 1.000000000000000000e+03
5.202940578726749976e+00 5.187551751281127115e-05 1.639306799576251881e-06 1.000000000000000000e+03
5.208146121642940329e+00 6.582189110089940102e-05 1.609529718719916830e-06 1.000000000000000000e+03
5.213356872705669609e+00 1.626267523870980294e-05 1.640794029761143245e-06 1.000000000000000000e+03
5.218572837125719843e+00 6.852187625440020610e-05 1.517249240032616651e-06 1.000000000000000000e+03
5.223794020119039594e+00 1.036746592918041715e-04 1.725230529680067835e-06 1.000000000000000000e+03
5.229020426906820340e+00 1.497742943996495217e-04 1.751043840718235706e-06 1.000000000000000000e+03
5.234252062715460063e+00 3.088864489007084178e-05 1.553287300397712787e-06 1.000000000000000000e+03
5.239488932776599661e+00 3.655928660498057283e-05 1.715659781689470471e-06 1.000000000000000000e+03
5.244731042327120285e+00 1.296560870965815136e-04 1.669934765475576706e-06 1.000000000000000000e+03
5.249978396609109588e+00 1.198711417986821759e-04 1.697681093080325815e-06 1.000000000000000000e+03
5.255231000869930114e+00 1.417501143457611885e-04 1.667820598746311108e-06 1.000000000000000000e+03
5.260488860362180219e+00 1.979034880813736630e-04 1.669951611071103984e-06 1.000000000000000000e+03
5.265751980343740257e+00 1.745522245194246365e-04 1.868175307223366889e-06 1.000000000000000000e+03
5.271020366077720176e+00 9.553124343507611051e-05 1.817986177271237252e-06 1.000000000000000000e+03
5.276294022832510144e+00 2.350510342909552171e-05 1.815567753642793239e-06 1.000000000000000000e+03
5.281572955881750353e+00 6.465705152472055357e-05 1.591986677413194973e-06 1.000000000000000000e+03
5.286857170504389636e+00 8.290266686464839527e-05 1.635514807558629749e-06 1.000000000000000000e+03
5.292146671984640172e+00 1.689151662202090766e-05 1.756787524513290864e-06 1.000000000000000000e+03
5.297441465612010347e+00 9.653997546250974945e-05 1.674224227329864805e-06 1.000000000000000000e+03
5.302741556681279889e+00 8.058958305095149683e-05 1.619739630058117794e-06 1.000000000000000000e+03
5.308046950492549598e+00 1.330059636823751961e-04 1.553623623921638416e-06 1.000000000000000000e+03
5.313357652351210270e+00 2.268134997963654252e-04 1.962924398764869556e-06 1.000000000000000000e+03
5.318673667567959562e+00 1.025847778138284065e-04 1.567953764546886879e-06 1.000000000000000000e+03
5.323995001458830423e+00 1.502576325587348248e-04 1.712465823672180912e-06 1.000000000000000000e+03
5.329321659345150231e+00 1.728178539391968022e-04 1.678845773938862801e-06 1.000000000000000000e+03
5.334653646553560336e+00 1.913789966313904215e-04 1.885687469732241742e-06 1.000000000000000000e+03
5.339990968416059580e+00 9.953114229121001679e-05 1.634295095817059904e-06 1.000000000000000000e+03
5.345333630269969660e+00 4.897010790094659579e-06 1.580377616871379693e-06 1.000000000000000000e+03
5.350681637457969764e+00 1.178180489135253052e-05 1.526134536435993068e-06 1.000000000000000000e+03
5.356034995328050385e+00 1.620920998938810826e-05 1.572082191413021139e-06 1.000000000000000000e+03
5.361393709233549743e+00 6.140143466100134162e-05 1.843764757186419655e-06 1.000000000000000000e+03
5.366757784533230158e+00 9.814243316085552861e-05 1.575374086062216267e-06 1.000000000000000000e+03
5.372127226591129734e+00 3.951598718200582868e-05 1.688949934763851895e-06 1.000000000000000000e+03
5.377502040776690251e+00 3.156379778081402839e-05 1.680872616155600220e-06 1.000000000000000000e+03
5.382882232464750061e+00 1.058591695875244474e-04 1.672977204949432889e-06 1.000000000000000000e+03
5.388267807035499679e+00 1.382815007781076477e-04 1.847220207207592108e-06 1.000000000000000000e+03
5.393658769874510206e+00 1.729091047746696608e-04 1.722359711465974936e-06 1.000000000000000000e+03
5.399055126372740432e+00 1.134077276862657303e-04 1.728876711476840573e-06 1.000000000000000000e+03
5.404456881926540390e+00 9.907545800721185073e-05 1.830761594442519369e-06 1.000000000000000000e+03
5.409864041937670009e+00 2.764192040017874585e-05 1.691169852165464195e-06 1.000000000000000000e+03
5.415276611813290231e+00 3.126755281937091861e-05 1.611269123291638575e-06 1.000000000000000000e+03
5.420694596965989653e+00 4.435087727632355321e-05 1.600129102651810746e-06 1.000000000000000000e+03
5.426118002813719698e+00 3.492549232179325907e-05 1.638230823292088876e-06 1.000000000000000000e+03
5.431546834779910071e+00 5.922635621941527129e-05 1.745998821074808205e-06 1.000000000000000000e+03
5.436981098293379944e+00 6.416616094021588841e-05 1.777901377509988344e-06 1.000000000000000000e+03
5.442420798788409897e+00 4.529985627830038220e-05 1.648055966160067925e-06 1.000000000000000000e+03
5.447865941704690407e+00 5.642979887517353752e-05 1.753994615946568752e-06 1.000000000000000000e+03
5.453316532487360035e+00 3.013394179568600490e-05 1.704103906736012445e-06 1.000000000000000000e+03
5.458772576587030301e+00 2.119998672150403193e-05 1.591360356931998714e-06 1.000000000000000000e+03
5.464234079459719950e+00 1.402748881314155268e-05 1.592625989915072506e-06 1.000000000000000000e+03
5.469701046566940228e+00 3.304292211106494740e-05 1.721668069795621721e-06 1.000000000000000000e+03
5.475173483375660233e+00 2.978523313715193834e-05 1.547901686262161156e-06 1.000000000000000000e+03
5.480651395358320244e+00 1.947633951513602467e-05 1.654283287919685954e-06 1.000000000000000000e+03
5.486134787992850370e+00 2.985962665439379141e-05 1.714984877391454561e-06 1.000000000000000000e+03
5.491623666762629696e+00 5.636139587911201464e-05 1.926483996140937037e-06 1.000000000000000000e+03
5.497118037156520032e+00 6.792080042088490010e-05 1.630282636195808385e-06 1.000000000000000000e+03
5.502617904668910320e+00 2.695571741570886606e-05 1.577834606800303536e-06 1.000000000000000000e+03
5.508123274799650027e+00 8.748436884504633441e-05 1.572580107286487012e-06 1.000000000000000000e+03
5.513634153054129960e+00 4.906631973717634520e-05 1.753332725616065515e-06 1.000000000000000000e+03
5.519150544943210335e+00 2.106518275511728245e-05 1.511538481365169658e-06 1.000000000000000000e+03
5.524672455983299812e+00 2.679113613105474703e-05 1.849496892867563318e-06 1.000000000000000000e+03
5.530199891696300440e+00 1.124957375001703860e-05 2.042356349975475829e-06 1.000000000000000000e+03
5.535732857609660051e+00 5.152356943491182234e-05 1.699499779108459112e-06 1.000000000000000000e+03
5.541271359256340290e+00 3.731612291153908040e-05 1.918614771456710472e-06 1.000000000000000000e+03
5.546815402174839704e+00 3.212218191264810062e-05 1.781237769501481080e-06 1.000000000000000000e+03
5.552364991909220393e+00 1.961812487023455068e-07 1.533375810845220222e-06 1.000000000000000000e+03
5.557920134009039614e+00 2.763663163362400970e-05 1.440713357493631839e-06 1.000000000000000000e+03
5.563480834029459920e+00 2.341239284945018391e-05 1.388573213656859076e-06 1.000000000000000000e+03
5.569047097531189650e+00 1.996120330952451714e-05 1.587919508475692548e-06 1.000000000000000000e+03
5.574618930080469603e+00 1.316118237441002080e-05 1.665313596887313118e-06 1.000000000000000000e+03
5.580196337249129890e+00 6.821108527004447686e-07 1.454894317356305537e-06 1.000000000000000000e+03
5.585779324614599695e+00 8.951604676248235289e-06 1.607241025383376109e-06 1.000000000000000000e+03
5.591367897759869976e+00 1.888579174837302295e-05 1.707859916856972940e-06 1.000000000000000000e+03
5.596962062273499683e+00 2.918351326343737533e-05 1.532862661116571156e-06 1.000000000000000000e+03
5.602561823749660164e+00 5.207554067415381831e-06 1.694312914268520527e-06 1.000000000000000000e+03
5.608167187788099639e+00 1.278183872346272322e-05 1.588084962158557967e-06 1.000000000000000000e+03
5.613778159994200045e+00 1.647954945857264423e-05 1.702261183007756811e-06 1.000000000000000000e+03
5.619394745978920191e+00 3.374363542158198152e-05 1.642920083073846324e-06 1.000000000000000000e+03
5.625016951358849937e+00 8.443637299879579324e-05 1.539786707581562887e-06 1.000000000000000000e+03
5.630644781756210193e+00 7.944053591802876051e-06 1.603848754598177670e-06 1.000000000000000000e+03
5.636278242798810290e+00 2.904464672597746978e-06 1.497150950565800632e-06 1.000000000000000000e+03
5.641917340120140345e+00 1.825163619194679519e-05 1.546239567349429650e-06 1.000000000000000000e+03
5.647562079359279785e+00 1.431087579324901819e-06 1.650154369792091276e-06 1.000000000000000000e+03
5.653212466160949745e+00 7.511139055150807305e-06 1.443744559443788517e-06 1.000000000000000000e+03
5.658868506175569912e+00 3.022695220960775820e-05 1.617140904073086116e-06 1.000000000000000000e+03
5.664530205059159940e+00 1.413761242214362918e-05 1.439058368020270431e-06 1.000000000000000000e+03
5.664530205059159940e+00 7.025703325424775605e-06 1.496810348415131336e-06 1.000000000000000000e+03
5.670197568473430039e+00 7.514249325528666379e-06 1.634803338406632393e-06 1.000000000000000000e+03
5.670197568473430039e+00 4.585323294149963760e-06 1.537050972944204668e-06 1.000000000000000000e+03
5.675870602085740124e+00 2.425235176508273768e-06 1.464854133233030306e-06 1.000000000000000000e+03
5.675870602085740124e+00 3.886202049159409350e-06 1.619292752116308920e-06 1.000000000000000000e+03
5.681549311569130012e+00 4.944311261625605316e-06 1.566892734358392652e-06 1.000000000000000000e+03
5.681549311569130012e+00 2.290137157734454965e-05 1.580958182184146987e-06 1.000000000000000000e+03
5.687233702602299878e+00 2.719987310904439893e-05 1.573182527452724146e-06 1.000000000000000000e+03
5.687233702602299878e+00 3.801096514342235798e-06 1.601025169006854967e-06 1.000000000000000000e+03
5.692923780869639572e+00 9.484753545365338606e-06 1.648226161155884853e-06 1.000000000000000000e+03
5.692923780869639572e+00 1.557246580518813526e-05 1.530910871965777197e-06 1.000000000000000000e+03
5.698619552061240157e+00 3.494427651616067971e-05 1.587691037045938039e-06 1.000000000000000000e+03
5.698619552061240157e+00 4.097407714836688228e-05 1.550359753778449561e-06 1.000000000000000000e+03
5.704321021872850395e+00 3.234143983717721247e-05 1.480556102905169966e-06 1.000000000000000000e+03
5.704321021872850395e+00 6.693209658333418236e-06 1.572611986765170233e-06 1.000000000000000000e+03
5.710028196005960233e+00 6.324228043091590229e-06 1.420692429611041278e-06 1.000000000000000000e+03
5.710028196005960233e+00 6.042754959785428841e-06 1.496768226125156264e-06 1.000000000000000000e+03
5.715741080167750177e+00 2.498478555480404683e-05 1.546282322301708006e-06 1.000000000000000000e+03
5.715741080167750177e+00 5.682993121929246370e-06 1.595353206687650236e-06 1.000000000000000000e+03
5.721459680071109943e+00 3.394577454356977194e-06 1.532094808132091745e-06 1.000000000000000000e+03
5.721459680071109943e+00 4.323162288906865617e-06 1.496868597776389687e-06 1.000000000000000000e+03
5.727184001434619809e+00 6.562722140154563316e-06 1.542606045003155059e-06 1.000000000000000000e+03
5.727184001434619809e+00 1.613103399469789255e-06 1.406095418516829726e-06 1.000000000000000000e+03
5.732914049982610116e+00 5.655474058255268085e-15 1.521571170106116282e-06 1.000000000000000000e+03
5.732914049982610116e+00 5.991917222654175586e-06 1.619269159447008019e-06 1.000000000000000000e+03
5.738649831445120419e+00 9.989998674079306128e-06 1.185162044416694321e-06 1.000000000000000000e+03
5.744391351557940339e+00 3.591381982406982502e-06 1.562883936692687305e-06 1.000000000000000000e+03
5.750138616062590025e+00 7.833114549927675313e-06 1.267595316822793721e-06 1.000000000000000000e+03
5.755891630706339690e+00 2.202174610284511966e-05 1.508781366454432561e-06 1.000000000000000000e+03
5.761650401242199848e+00 4.335451613562974475e-06 1.416432397486345776e-06 1.000000000000000000e+03
5.767414933428949730e+00 1.809543472219301928e-05 1.397039219104605387e-06 1.000000000000000000e+03
5.773185233031120411e+00 1.174658752048485092e-05 1.720751421831267513e-06 1.000000000000000000e+03
5.778961305818990368e+00 3.280773325140008814e-05 1.536121556480248040e-06 1.000000000000000000e+03
5.784743157568639660e+00 3.890175159237658462e-05 1.385040722291774467e-06 1.000000000000000000e+03
5.790530794061940156e+00 4.254792088838393128e-05 1.492005567033175783e-06 1.000000000000000000e+03
5.796324221086499584e+00 8.283205919371539538e-05 1.569856258173573497e-06 1.000000000000000000e+03
5.802123444435760113e+00 1.864622903099584302e-05 1.448082254227737465e-06 1.000000000000000000e+03
5.807928469908950397e+00 5.757543525246173774e-06 1.419408660386178188e-06 1.000000000000000000e+03
5.813739303311099782e+00 3.226095485690836627e-06 1.299523269382028197e-06 1.000000000000000000e+03
5.819555950453049853e+00 1.473495981267119046e-05 1.256368107832635699e-06 1.000000000000000000e+03
5.825378417151429566e+00 7.317442899994342456e-06 1.306412731415183804e-06 1.000000000000000000e+03
5.831206709228699658e+00 2.511223722268117756e-06 1.255686893750352708e-06 1.000000000000000000e+03
5.837040832513170407e+00 1.575408780559828498e-06 1.400376734332470022e-06 1.000000000000000000e+03
5.842880792838969661e+00 3.235418012185034607e-05 1.378759529195330329e-06 1.000000000000000000e+03
5.848726596046030402e+00 3.989939252437538800e-05 1.344346902724102291e-06 1.000000000000000000e+03
5.854578247980190220e+00 3.908557758158525032e-05 1.491961820377761301e-06 1.000000000000000000e+03
5.860435754493080296e+00 2.135529258141039805e-05 1.193876885478179768e-06 1.000000000000000000e+03
5.866299121442200004e+00 1.563501638548399193e-05 1.345686016788082818e-06 1.000000000000000000e+03
5.872168354690940006e+00 1.998924643372833416e-05 1.282217214667781673e-06 1.000000000000000000e+03
5.878043460108520080e+00 3.749625103421946843e-05 1.343052616301152783e-06 1.000000000000000000e+03
5.883924443570060170e+00 1.917672127805179863e-05 1.243717306844460446e-06 1.000000000000000000e+03
5.889811310956529766e+00 9.222475537152879168e-06 1.123925806210240737e-06 1.000000000000000000e+03
5.895704068154810074e+00 3.342402499603375015e-05 1.427964665493965863e-06 1.000000000000000000e+03
5.901602721057639833e+00 1.574955750330610124e-05 1.292990291577506623e-06 1.000000000000000000e+03
5.907507275563670390e+00 3.318359392878771292e-05 1.345526690691333378e-06 1.000000000000000000e+03
5.913417737577479905e+00 3.837660383086134444e-06 1.264084064732151032e-06 1.000000000000000000e+03
5.919334113009529830e+00 2.118864819169578070e-05 1.336620706504108886e-06 1.000000000000000000e+03
5.925256407776180012e+00 1.934173745015050245e-05 1.380894773550650589e-06 1.000000000000000000e+03
5.931184627799719777e+00 1.446034872770588222e-05 1.196955615582837833e-06 1.000000000000000000e+03
5.937118779008380365e+00 4.120835125861799105e-06 1.422318085725792445e-06 1.000000000000000000e+03
5.943058867336310058e+00 1.146944229627183569e-05 1.368958905654182440e-06 1.000000000000000000e+03
5.949004898723620371e+00 4.691373925791219251e-05 1.460065088047467508e-06 1.000000000000000000e+03
5.954956879116330093e+00 3.905858431670633925e-06 1.383039096567791044e-06 1.000000000000000000e+03
5.960914814466399925e+00 5.468119920047413991e-06 1.166852532579880631e-06 1.000000000000000000e+03
5.966878710731779556e+00 4.965734671014824599e-06 1.489040186653357737e-06 1.000000000000000000e+03
5.972848573876380129e+00 9.457851657284135487e-06 1.320705079647822883e-06 1.000000000000000000e+03
5.978824409870050260e+00 1.909066078043984775e-06 1.278869809138006031e-06 1.000000000000000000e+03
5.984806224688619558e+00 5.636581547068079617e-15 1.122143426122214998e-06 1.000000000000000000e+03
5.990794024313910171e+00 1.710656095447386608e-05 1.251845308839448458e-06 1.000000000000000000e+03
5.996787814733729682e+00 1.033878819443187009e-05 1.261711832137203735e-06 1.000000000000000000e+03
6.002787601941870221e+00 1.897654942736003237e-05 1.367363447570410297e-06 1.000000000000000000e+03
6.008793391938099582e+00 3.008373029251441480e-06 1.204117022392648431e-06 1.000000000000000000e+03
6.014805190728219841e+00 6.998367854557406392e-06 1.158509733113415647e-06 1.000000000000000000e+03
6.020823004324020289e+00 1.384393251310047951e-05 1.479764630770812288e-06 1.000000000000000000e+03
6.026846838743329826e+00 2.648275134738163806e-05 1.290523507764998025e-06 1.000000000000000000e+03
6.032876700009990323e+00 1.306199149660045499e-05 1.276185230814016823e-06 1.000000000000000000e+03
6.038912594153839741e+00 9.639892808370472709e-06 1.189078193341457365e-06 1.000000000000000000e+03
6.044954527210790296e+00 2.337472954425460415e-07 1.396821389926018233e-06 1.000000000000000000e+03
6.051002505222769834e+00 1.421944969660320481e-05 1.420368646748316728e-06 1.000000000000000000e+03
6.057056534237769796e+00 2.784833728773574392e-05 1.251799067980854759e-06 1.000000000000000000e+03
6.063116620309809690e+00 1.667230894475216130e-06 1.379162810440983827e-06 1.000000000000000000e+03
6.069182769498979724e+00 3.194246610786852676e-06 1.328862042411957913e-06 1.000000000000000000e+03
6.075254987871399948e+00 4.207209342680392278e-06 1.323982053513801461e-06 1.000000000000000000e+03
6.081333281499319732e+00 2.278526329171024402e-06 1.241142965346573659e-06 1.000000000000000000e+03
6.087417656461039606e+00 1.046090707806495443e-05 1.387015733268596922e-06 1.000000000000000000e+03
6.093508118840899712e+00 1.895254457269440071e-05 1.332776430645520230e-06 1.000000000000000000e+03
6.099604674729399711e+00 3.104508642854990287e-05 1.274866127395425803e-06 1.000000000000000000e+03
6.105707330223100193e+00 1.212912987372592915e-06 1.350617581837058254e-06 1.000000000000000000e+03
6.111816091424629782e+00 1.261819548290878427e-05 1.248302432071745287e-06 1.000000000000000000e+03
6.117930964442759745e+00 3.178497420692152654e-05 1.338079037197221910e-06 1.000000000000000000e+03
6.124051955392359581e+00 8.628734810800617162e-06 1.299082955809736481e-06 1.000000000000000000e+03
6.130179070394429885e+00 7.074340137235811839e-06 1.450390603601681407e-06 1.000000000000000000e+03
6.136312315576070375e+00 8.289170711844088166e-06 1.124635978943038903e-06 1.000000000000000000e+03
6.142451697070550054e+00 3.083423261207927513e-06 1.219120167363388673e-06 1.000000000000000000e+03
6.148597221017229941e+00 1.762454556347179543e-05 1.406498759931616863e-06 1.000000000000000000e+03
6.154748893561650114e+00 7.791507493382904457e-06 1.429670840352970428e-06 1.000000000000000000e+03
6.160906720855489738e+00 4.322526417099235118e-06 1.362832882747941058e-06 1.000000000000000000e+03
6.167070709056559963e+00 8.607946417797620773e-06 1.423425298230035380e-06 1.000000000000000000e+03
6.173240864328840338e+00 2.654825637875771199e-05 1.444881507532117816e-06 1.000000000000000000e+03
6.179417192842490358e+00 3.363778935311786619e-05 1.294572599825139140e-06 1.000000000000000000e+03
6.185599700773850351e+00 4.339642720349589860e-06 1.505446021344690518e-06 1.000000000000000000e+03
6.191788394305450360e+00 3.647393731873244627e-06 1.440640349122360219e-06 1.000000000000000000e+03
6.197983279625939979e+00 2.528039200546985843e-05 1.320178296174322259e-06 1.000000000000000000e+03
6.204184362930219798e+00 1.368206550668703167e-05 1.371814022981083301e-06 1.000000000000000000e+03
6.210391650419380127e+00 1.440912826369328669e-05 1.537268556855830605e-06 1.000000000000000000e+03
6.216605148300700101e+00 1.729199396933671956e-05 1.545999515172507723e-06 1.000000000000000000e+03
6.222824862787709854e+00 3.221831772140400648e-06 1.299738910583615369e-06 1.000000000000000000e+03
6.229050800100090157e+00 3.384502191158425359e-05 1.465254050244112085e-06 1.000000000000000000e+03
6.235282966463789656e+00 2.163975283472045712e-05 1.304630921952120099e-06 1.000000000000000000e+03
6.241521368110990231e+00 3.660263690966647260e-05 1.518918600220209828e-06 1.000000000000000000e+03
6.247766011280059928e+00 5.308960536883524636e-05 1.311566657516511302e-06 1.000000000000000000e+03
6.254016902215660423e+00 7.193191462491830949e-05 1.424251051712736151e-06 1.000000000000000000e+03
6.260274047168680411e+00 2.333879904000988061e-05 1.341507043886536466e-06 1.000000000000000000e+03
6.266537452396249819e+00 2.051511947656825939e-05 1.364789574595030399e-06 1.000000000000000000e+03
6.272807124161809966e+00 5.596389185969264410e-05 1.416250266530382073e-06 1.000000000000000000e+03
6.279083068735030082e+00 3.747529071198485624e-05 1.397660886148810739e-06 1.000000000000000000e+03
6.285365292391840164e+00 2.891827122834873362e-05 1.436553094434360649e-06 1.000000000000000000e+03
6.291653801414449632e+00 4.376518621736632072e-05 1.253905013228886353e-06 1.000000000000000000e+03
6.297948602091399728e+00 2.299910166289163098e-05 1.396870460555399413e-06 1.000000000000000000e+03
6.304249700717480032e+00 9.684674336804013873e-05 1.481139335229946956e-06 1.000000000000000000e+03
6.310557103593779971e+00 9.275488303753724295e-05 1.467396679470741572e-06 1.000000000000000000e+03
6.316870817027700369e+00 3.949273336714552207e-05 1.510456297495654618e-06 1.000000000000000000e+03
6.323190847332970321e+00 3.354894819304825944e-05 1.352220231612379157e-06 1.000000000000000000e+03
6.329517200829609891e+00 1.420516186182100658e-05 1.461750793276295624e-06 1.000000000000000000e+03
6.335849883843989616e+00 4.439828106621488920e-05 1.524942472073915605e-06 1.000000000000000000e+03
6.342188902708789655e+00 1.350766763413044602e-05 1.412832772078145489e-06 1.000000000000000000e+03
6.348534263763020213e+00 2.027912874137048662e-05 1.485405965731853340e-06 1.000000000000000000e+03
6.354885973352019768e+00 1.676991466300554095e-05 1.567216863021203011e-06 1.000000000000000000e+03
6.361244037827540332e+00 1.335304781531873194e-05 1.363990388187949257e-06 1.000000000000000000e+03
6.367608463547619557e+00 2.708200963498649615e-05 1.525703532302993172e-06 1.000000000000000000e+03
6.373979256876699750e+00 5.606680030285568257e-15 1.442881758177679651e-06 1.000000000000000000e+03
6.380356424185560371e+00 2.163756050157977364e-05 1.515738507448477664e-06 1.000000000000000000e+03
6.386739971851380204e+00 1.844078025318218319e-05 1.472573439367002215e-06 1.000000000000000000e+03
6.393129906257700057e+00 6.805681051381334120e-07 1.463608470281375527e-06 1.000000000000000000e+03
6.399526233794450292e+00 1.060600255763491010e-05 1.559378609056406532e-06 1.000000000000000000e+03
6.405928960857970367e+00 2.226853754309939914e-05 1.821287352645568386e-06 1.000000000000000000e+03
6.412338093850990184e+00 2.161542668221146324e-05 1.399064188055362266e-06 1.000000000000000000e+03
6.418753639182639859e+00 1.531381213763343676e-05 1.285158817952266201e-06 1.000000000000000000e+03
6.425175603268470148e+00 2.114306958767810912e-05 1.446559285467799414e-06 1.000000000000000000e+03
6.431603992530419589e+00 1.788428423797775926e-05 1.322201121622377957e-06 1.000000000000000000e+03
6.438038813396899762e+00 3.544359431461748374e-05 1.462549167057671005e-06 1.000000000000000000e+03
6.444480072302740226e+00 9.095923230885277213e-05 1.371506631498172831e-06 1.000000000000000000e+03
6.450927775689179633e+00 2.436078800031836185e-05 1.343244172681507088e-06 1.000000000000000000e+03
6.457381930003950110e+00 4.488837252624471632e-05 1.305773589468769495e-06 1.000000000000000000e+03
6.463842541701190214e+00 2.235339437831283116e-05 1.389139006627394555e-06 1.000000000000000000e+03
6.470309617241490230e+00 4.043392905635634806e-06 1.387653090321181500e-06 1.000000000000000000e+03
